"|","|__writer_name","|__pub_date","|__snippet","|__word_count","|__score","|__source","|__section_name","|__type_of_material","|__document_type","|__main_headline","|__print_headline"
"https://www.nytimes.com/1988/07/18/business/new-yorkers-co-the-none-too-gentle-art-of-the-bankruptcy-boys.html","Douglas Martin","1988-07-18","","1512","null","The New York Times","Business Day","News","article","New Yorkers & Co.; The None-Too-Gentle Art Of the 'Bankruptcy Boys'","New Yorkers & Co.; The None-Too-Gentle Art Of the 'Bankruptcy Boys'"
"https://www.nytimes.com/1988/09/16/business/retail-sales-down-but-just-a-bit.html","Michael Quint","1988-09-16","","719","null","The New York Times","Business Day","News","article","Retail Sales Down, but Just a Bit","Retail Sales Down, but Just a Bit"
"https://www.nytimes.com/1988/02/17/business/home-sales-steady-in-87.html","null","1988-02-17","","133","null","The New York Times","Business Day","News","article","Home Sales Steady in '87","Home Sales Steady in '87"
"https://www.nytimes.com/1988/02/14/world/one-killed-and-20-injured-by-bombs-in-strikes-in-bangladesh.html","null","1988-02-14","","416","null","The New York Times","World","News","article","One Killed and 20 Injured by Bombs in Strikes in Bangladesh","One Killed and 20 Injured by Bombs in Strikes in Bangladesh"
"https://www.nytimes.com/1988/07/07/business/the-media-business-advertising-agency-grabs-agency-this-book-tells-the-tale.html","Philip Dougherty","1988-07-07","","138","null","The New York Times","Business Day","News","article","THE MEDIA BUSINESS: Advertising; Agency Grabs Agency: This Book Tells the Tale","THE MEDIA BUSINESS: Advertising; Agency Grabs Agency: This Book Tells the Tale"
"https://www.nytimes.com/1988/02/28/world/arafat-names-a-delegation-to-meet-shultz.html","null","1988-02-28","","241","null","The New York Times","World","News","article","Arafat Names a Delegation to Meet Shultz","Arafat Names a Delegation to Meet Shultz"
"https://www.nytimes.com/1988/06/19/world/in-toronto-7-at-the-summit.html","null","1988-06-19","","148","null","The New York Times","World","News","article","IN TORONTO, 7 AT THE SUMMIT","IN TORONTO, 7 AT THE SUMMIT"
"https://www.nytimes.com/1988/10/21/business/about-real-estate-a-surge-of-housing-on-staten-island.html","Andree Brooks","1988-10-21","","863","null","The New York Times","Business Day","News","article","About Real Estate; A Surge of Housing on Staten Island","About Real Estate; A Surge of Housing on Staten Island"
"https://www.nytimes.com/1988/07/27/business/big-banks-shift-from-3d-world.html","Sarah Bartlett","1988-07-27","","1742","null","The New York Times","Business Day","News","article","Big Banks Shift From 3d World","Big Banks Shift From 3d World"
"https://www.nytimes.com/1988/10/27/business/key-rates-026788.html","null","1988-10-27","","196","null","The New York Times","Business Day","Statistics","article","KEY RATES","KEY RATES"
